Transaction_ID,Transaction_Date,Transaction_Date_Only,Transaction_Year,Transaction_Month_Number,Transaction_Month_Name,Transaction_Year_Month,Transaction_Amount,Flagged_Fraud_Amount,Fraudulent,Fraud_Probability,Risk_Score,Risk_Score_Band,Prediction_Label,Fraud_Prediction,Fraud_Status,Risk_Level,High_Risk_Flag,Primary_Risk_Reason,Risk_Reasons,Recommended_Action,Merchant_Category,Payment_Method,Device_Type,Location,Transaction_Type,Time_Risk,Keyword_Risk,Is_International,Is_Night,Suspicious_Keyword,High_Amount_Deviation,International_Night,International_Keyword,Behavioral_Risk_Count,Amount_vs_Average_Spend,Transactions_per_Account_Age
T100081,2023-02-09 10:27:00,2023-02-09,2023,2,February,2023-02,78.1,0.0,0,0.074456,7.45,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,UPI,POS,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.174814,0.032744
T100082,2024-02-07 09:51:00,2024-02-07,2024,2,February,2024-02,32.15,0.0,0,0.074456,7.45,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,NetBanking,POS,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.070132,0.018151
T100083,2023-11-05 08:49:00,2023-11-05,2023,11,November,2023-11,5.25,5.25,0,0.817166,81.72,High Risk,Fraud,1,Predicted Fraud,High,1,Suspicious keyword detected,Suspicious keyword detected,Immediate Review,Health,Credit Card,POS,Delhi,Domestic,Day,Suspicious Keyword,0,0,Yes,0,0,0,1,0.020302,0.114922
T100084,2023-01-29 21:17:00,2023-01-29,2023,1,January,2023-01,29.8,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Utilities,NetBanking,Mobile,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.08659,0.276119
T100085,2023-09-09 13:55:00,2023-09-09,2023,9,September,2023-09,31.47,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,PayPal,POS,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.10046,0.333333
T100086,2023-02-25 19:33:00,2023-02-25,2023,2,February,2023-02,104.63,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,UPI,Desktop,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.648346,0.262206
T100087,2023-03-02 18:46:00,2023-03-02,2023,3,March,2023-03,81.19,81.19,0,0.806256,80.63,High Risk,Fraud,1,Predicted Fraud,High,1,Suspicious keyword detected,Suspicious keyword detected,Immediate Review,Travel,Credit Card,POS,Hyderabad,Domestic,Day,Suspicious Keyword,0,0,Yes,0,0,0,1,0.551937,0.172355
T100088,2024-01-24 00:05:00,2024-01-24,2024,1,January,2024-01,174.58,174.58,1,0.826961,82.7,High Risk,Fraud,1,Predicted Fraud,High,1,Multiple behavioral risk indicators,Night-time transaction | Suspicious keyword detected | Multiple behavioral risk indicators,Immediate Review,Entertainment,PayPal,POS,Hyderabad,Domestic,Night,Suspicious Keyword,0,1,Yes,0,0,0,2,0.98427,0.054671
T100089,2023-06-16 08:07:00,2023-06-16,2023,6,June,2023-06,51.13,0.0,0,0.074782,7.48,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,Debit Card,Desktop,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.436859,4.210526
T100090,2023-10-11 18:48:00,2023-10-11,2023,10,October,2023-10,10.19,0.0,0,0.072896,7.29,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Entertainment,UPI,POS,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.026737,0.014687
T100091,2023-03-26 22:06:00,2023-03-26,2023,3,March,2023-03,99.93,99.93,0,0.781704,78.17,High Risk,Fraud,1,Predicted Fraud,High,1,Suspicious keyword detected,Suspicious keyword detected,Immediate Review,Fashion,PayPal,Mobile,Pune,Domestic,Day,Suspicious Keyword,0,0,Yes,0,0,0,1,0.207049,0.130374
T100092,2023-05-18 22:53:00,2023-05-18,2023,5,May,2023-05,114.43,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,PayPal,POS,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.262931,0.029598
T100093,2023-04-24 01:43:00,2023-04-24,2023,4,April,2023-04,65.91,0.0,0,0.68281,68.28,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Food,Credit Card,Mobile,Mumbai,Domestic,Night,Normal,0,1,No,0,0,0,1,0.564346,0.108472
T100094,2023-09-28 06:34:00,2023-09-28,2023,9,September,2023-09,117.91,117.91,1,0.718868,71.89,High Risk,Fraud,1,Predicted Fraud,High,1,International transaction,International transaction | Transaction amount significantly above average,Immediate Review,Utilities,Debit Card,Mobile,Bengaluru,International,Day,Normal,1,0,No,1,0,0,1,3.327032,0.095754
T100095,2023-06-09 08:48:00,2023-06-09,2023,6,June,2023-06,54.47,54.47,1,0.711346,71.13,High Risk,Fraud,1,Predicted Fraud,High,1,International transaction,International transaction,Immediate Review,Food,PayPal,Mobile,Kolkata,International,Day,Normal,1,0,No,0,0,0,1,0.142973,0.106977
T100096,2023-06-19 06:45:00,2023-06-19,2023,6,June,2023-06,59.17,0.0,0,0.086897,8.69,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,UPI,Desktop,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.294085,1.049724
T100097,2023-10-27 02:52:00,2023-10-27,2023,10,October,2023-10,44.63,0.0,0,0.635878,63.59,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Fashion,PayPal,POS,Delhi,Domestic,Night,Normal,0,1,No,0,0,0,1,0.107786,0.437358
T100098,2024-01-21 05:46:00,2024-01-21,2024,1,January,2024-01,2.06,0.0,0,0.658166,65.82,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,International + night-time,International transaction | Night-time transaction | International + night-time pattern | Multiple behavioral risk indicators,Monitor,Grocery,NetBanking,Mobile,Mumbai,International,Night,Normal,1,1,No,0,1,0,2,0.005257,0.564103
T100099,2023-07-15 22:54:00,2023-07-15,2023,7,July,2023-07,9.13,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Fashion,UPI,Mobile,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.028851,0.032454
T100100,2023-05-03 11:18:00,2023-05-03,2023,5,May,2023-05,2.55,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,UPI,POS,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.018872,0.301205
T100101,2023-03-23 08:47:00,2023-03-23,2023,3,March,2023-03,80.94,0.0,0,0.075537,7.55,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,PayPal,Desktop,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,1.32732,0.003419
T100102,2023-03-16 20:08:00,2023-03-16,2023,3,March,2023-03,30.19,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Fashion,Credit Card,Desktop,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.225635,0.135314
T100103,2023-04-12 20:40:00,2023-04-12,2023,4,April,2023-04,56.83,0.0,0,0.072896,7.29,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Utilities,UPI,Mobile,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.218762,0.286195
T100104,2024-02-11 11:14:00,2024-02-11,2024,2,February,2024-02,190.5,0.0,0,0.072896,7.29,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Utilities,NetBanking,Desktop,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.388823,0.172579
T100105,2023-03-24 02:13:00,2023-03-24,2023,3,March,2023-03,22.94,0.0,0,0.67036,67.04,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Fashion,Credit Card,POS,Hyderabad,Domestic,Night,Normal,0,1,No,0,0,0,1,0.556661,0.007596
T100106,2023-08-01 15:23:00,2023-08-01,2023,8,August,2023-08,42.26,0.0,0,0.074456,7.45,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,Credit Card,Desktop,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.391151,0.053161
T100107,2023-06-30 03:33:00,2023-06-30,2023,6,June,2023-06,112.7,0.0,0,0.656666,65.67,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Food,Credit Card,POS,Kolkata,Domestic,Night,Normal,0,1,No,0,0,0,1,0.355106,0.05625
T100108,2023-11-26 02:23:00,2023-11-26,2023,11,November,2023-11,20.78,0.0,1,0.683087,68.31,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Fashion,UPI,Mobile,Kolkata,Domestic,Night,Normal,0,1,No,0,0,0,1,0.130577,0.243981
T100109,2023-12-27 06:53:00,2023-12-27,2023,12,December,2023-12,6.41,0.0,0,0.085225,8.52,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,Credit Card,POS,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.014884,0.0512
T100110,2024-02-14 08:48:00,2024-02-14,2024,2,February,2024-02,27.37,0.0,0,0.075597,7.56,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,PayPal,Mobile,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.349508,0.163934
T100111,2024-02-21 04:08:00,2024-02-21,2024,2,February,2024-02,14.06,0.0,0,0.665134,66.51,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Utilities,Credit Card,POS,Chennai,Domestic,Night,Normal,0,1,No,0,0,0,1,0.029173,0.162105
T100112,2023-08-10 10:57:00,2023-08-10,2023,8,August,2023-08,212.4,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,NetBanking,POS,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.464709,0.164706
T100113,2023-08-31 02:43:00,2023-08-31,2023,8,August,2023-08,132.07,132.07,0,0.714447,71.44,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Food,Debit Card,Desktop,Delhi,Domestic,Night,Normal,0,1,No,0,0,0,1,0.29686,0.008389
T100114,2023-12-26 11:38:00,2023-12-26,2023,12,December,2023-12,80.28,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,NetBanking,POS,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.846835,0.019054
T100115,2023-09-24 00:09:00,2023-09-24,2023,9,September,2023-09,164.12,164.12,0,0.696708,69.67,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Health,UPI,Mobile,Kolkata,Domestic,Night,Normal,0,1,No,0,0,0,1,0.957247,0.052076
T100116,2023-06-18 04:34:00,2023-06-18,2023,6,June,2023-06,130.24,130.24,0,0.704695,70.47,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Grocery,Credit Card,POS,Mumbai,Domestic,Night,Normal,0,1,No,0,0,0,1,0.322368,0.019622
T100117,2024-01-28 04:56:00,2024-01-28,2024,1,January,2024-01,16.52,0.0,0,0.683471,68.35,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Fashion,Credit Card,Mobile,Chennai,Domestic,Night,Normal,0,1,No,0,0,0,1,0.040707,0.053058
T100118,2023-07-17 13:56:00,2023-07-17,2023,7,July,2023-07,178.47,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,PayPal,Mobile,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.501969,0.226006
T100119,2023-05-16 11:23:00,2023-05-16,2023,5,May,2023-05,62.01,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,Credit Card,POS,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.270149,0.182375
T100120,2023-07-09 18:48:00,2023-07-09,2023,7,July,2023-07,131.79,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Entertainment,NetBanking,Desktop,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.810118,0.005266
T100121,2023-07-04 13:41:00,2023-07-04,2023,7,July,2023-07,181.14,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Fashion,UPI,POS,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.375926,0.0717
T100122,2023-10-19 20:05:00,2023-10-19,2023,10,October,2023-10,30.62,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Utilities,Debit Card,POS,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.39136,0.063201
T100123,2023-10-13 04:56:00,2023-10-13,2023,10,October,2023-10,9.33,0.0,1,0.661221,66.12,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Entertainment,Credit Card,Desktop,Hyderabad,Domestic,Night,Normal,0,1,No,0,0,0,1,0.296756,0.146993
T100124,2023-11-14 10:41:00,2023-11-14,2023,11,November,2023-11,20.69,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Entertainment,Debit Card,Mobile,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,1.429855,0.913669
T100125,2023-06-19 17:23:00,2023-06-19,2023,6,June,2023-06,44.56,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,Credit Card,POS,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.114327,0.003762
T100126,2023-05-05 02:58:00,2023-05-05,2023,5,May,2023-05,136.31,0.0,0,0.678272,67.83,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction | Transaction amount significantly above average,Monitor,Electronics,UPI,Desktop,Chennai,Domestic,Night,Normal,0,1,No,1,0,0,1,3.607039,0.588235
T100127,2023-03-25 15:32:00,2023-03-25,2023,3,March,2023-03,157.71,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,NetBanking,Desktop,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.57571,0.069098
T100128,2023-12-15 23:14:00,2023-12-15,2023,12,December,2023-12,0.56,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,UPI,Mobile,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.002948,0.04908
T100129,2023-02-04 21:50:00,2023-02-04,2023,2,February,2023-02,57.19,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,Debit Card,Desktop,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.697609,0.019948
T100130,2023-09-22 20:59:00,2023-09-22,2023,9,September,2023-09,43.22,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,Credit Card,Mobile,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.115905,0.203917
T100131,2023-11-26 08:03:00,2023-11-26,2023,11,November,2023-11,20.09,0.0,0,0.074782,7.48,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,Debit Card,POS,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.543708,0.100318
T100132,2024-01-09 19:08:00,2024-01-09,2024,1,January,2024-01,10.21,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Fashion,NetBanking,Desktop,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.061502,0.05662
T100133,2023-03-08 20:01:00,2023-03-08,2023,3,March,2023-03,32.95,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,UPI,POS,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.115424,0.068108
T100134,2023-09-10 11:10:00,2023-09-10,2023,9,September,2023-09,229.05,0.0,0,0.074456,7.45,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Fashion,Debit Card,Desktop,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,1.10556,0.04684
T100135,2023-02-28 00:53:00,2023-02-28,2023,2,February,2023-02,31.23,31.23,0,0.693179,69.32,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Food,Debit Card,Desktop,Pune,Domestic,Night,Normal,0,1,No,0,0,0,1,0.227989,0.175542
T100136,2023-11-23 06:56:00,2023-11-23,2023,11,November,2023-11,58.52,58.52,0,0.723312,72.33,High Risk,Fraud,1,Predicted Fraud,High,1,International transaction,International transaction,Immediate Review,Entertainment,NetBanking,POS,Pune,International,Day,Normal,1,0,No,0,0,0,1,0.126191,0.019451
T100137,2023-06-16 00:02:00,2023-06-16,2023,6,June,2023-06,97.13,0.0,0,0.654688,65.47,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Health,Credit Card,Desktop,Pune,Domestic,Night,Normal,0,1,No,0,0,0,1,0.208353,0.065055
T100138,2023-01-11 18:28:00,2023-01-11,2023,1,January,2023-01,36.16,36.16,0,0.722354,72.24,High Risk,Fraud,1,Predicted Fraud,High,1,International transaction,International transaction,Immediate Review,Food,Debit Card,POS,Hyderabad,International,Day,Normal,1,0,No,0,0,0,1,0.169059,0.102295
T100139,2023-01-22 18:03:00,2023-01-22,2023,1,January,2023-01,285.42,285.42,1,0.828247,82.82,High Risk,Fraud,1,Predicted Fraud,High,1,Suspicious keyword detected,Suspicious keyword detected,Immediate Review,Health,NetBanking,POS,Bengaluru,Domestic,Day,Suspicious Keyword,0,0,Yes,0,0,0,1,1.406495,1.592593
T100140,2024-01-31 11:21:00,2024-01-31,2024,1,January,2024-01,262.56,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,Credit Card,Mobile,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,1.634666,0.107444
T100141,2023-06-08 05:21:00,2023-06-08,2023,6,June,2023-06,23.2,23.2,1,0.695848,69.58,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Travel,Credit Card,POS,Chennai,Domestic,Night,Normal,0,1,No,0,0,0,1,0.054039,0.092227
T100142,2023-09-23 19:24:00,2023-09-23,2023,9,September,2023-09,55.01,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,UPI,Mobile,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.190821,0.192935
T100143,2023-02-14 01:22:00,2023-02-14,2023,2,February,2023-02,28.63,28.63,0,0.691703,69.17,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Health,NetBanking,POS,Delhi,Domestic,Night,Normal,0,1,No,0,0,0,1,0.531465,1.523256
T100144,2023-02-08 07:54:00,2023-02-08,2023,2,February,2023-02,26.82,0.0,0,0.076608,7.66,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Utilities,Credit Card,Desktop,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.062645,0.051633
T100145,2024-01-29 10:47:00,2024-01-29,2024,1,January,2024-01,3.01,0.0,0,0.677792,67.78,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,International transaction,International transaction,Monitor,Travel,UPI,POS,Pune,International,Day,Normal,1,0,No,0,0,0,1,0.011063,0.119318
T100146,2023-10-23 13:50:00,2023-10-23,2023,10,October,2023-10,75.24,0.0,0,0.072677,7.27,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,PayPal,Desktop,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.352181,0.175484
T100147,2023-10-09 17:52:00,2023-10-09,2023,10,October,2023-10,55.88,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Utilities,NetBanking,Mobile,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.318314,0.059813
T100148,2023-12-31 03:06:00,2023-12-31,2023,12,December,2023-12,4.23,0.0,0,0.678046,67.8,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Utilities,PayPal,Desktop,Chennai,Domestic,Night,Normal,0,1,No,0,0,0,1,0.072037,0.471033
T100149,2023-01-15 11:37:00,2023-01-15,2023,1,January,2023-01,26.13,26.13,1,0.712628,71.26,High Risk,Fraud,1,Predicted Fraud,High,1,International transaction,International transaction,Immediate Review,Grocery,Credit Card,POS,Bengaluru,International,Day,Normal,1,0,No,0,0,0,1,0.054576,0.214092
T100150,2023-10-20 15:27:00,2023-10-20,2023,10,October,2023-10,191.11,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Utilities,NetBanking,Desktop,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.512071,0.025765
T100151,2023-10-31 16:26:00,2023-10-31,2023,10,October,2023-10,21.91,0.0,0,0.072677,7.27,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,UPI,Mobile,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.293818,0.011786
