Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent,Transaction_Hour,Transaction_Day,Transaction_Month,Day_of_Week,Is_Weekend,Amount_vs_Average_Spend,Transactions_per_Account_Age
T100148,CUST1301,2023-12-31 03:06:00,4.23,Utilities,PayPal,Desktop,Chennai,0,187,58.72,397,No,0,3,31,12,Sunday,1,0.07203678474114442,0.47103274559193953
T100149,CUST6382,2023-01-15 11:37:00,26.13,Grocery,Credit Card,POS,Bengaluru,1,158,478.78,738,No,1,11,15,1,Sunday,1,0.05457621454530265,0.2140921409214092
T100150,CUST8606,2023-10-20 15:27:00,191.11,Utilities,NetBanking,Desktop,Pune,0,32,373.21,1242,No,0,15,20,10,Friday,0,0.5120709520109322,0.02576489533011272
T100151,CUST3106,2023-10-31 16:26:00,21.91,Health,UPI,Mobile,Delhi,0,20,74.57,1697,No,0,16,31,10,Tuesday,0,0.2938178892315945,0.011785503830288745
T100152,CUST1013,2023-01-04 09:48:00,12.52,Grocery,Credit Card,Desktop,Pune,0,16,260.52,277,No,0,9,4,1,Wednesday,0,0.048057730692461234,0.05776173285198556
T100153,CUST2851,2023-11-16 09:00:00,53.78,Electronics,NetBanking,Desktop,Hyderabad,0,153,282.23,179,No,0,9,16,11,Thursday,0,0.19055380363533286,0.8547486033519553
T100154,CUST8670,2023-06-11 13:25:00,339.52,Health,NetBanking,POS,Chennai,1,60,92.27,743,No,0,13,11,6,Sunday,1,3.67963585130595,0.08075370121130551
T100155,CUST6712,2023-07-09 17:36:00,22.17,Entertainment,PayPal,POS,Chennai,0,173,219.34,1266,No,0,17,9,7,Sunday,1,0.1010759551381417,0.13665086887835703
T100156,CUST1960,2023-07-29 13:16:00,89.21,Utilities,Credit Card,Desktop,Bengaluru,0,137,326.42,246,No,0,13,29,7,Saturday,1,0.2732982047668647,0.556910569105691
T100157,CUST4233,2023-01-23 13:06:00,114.71,Electronics,UPI,Mobile,Hyderabad,0,179,149.17,1059,No,0,13,23,1,Monday,0,0.7689884024937991,0.16902738432483475
T100158,CUST3430,2023-08-16 13:36:00,21.71,Travel,UPI,Desktop,Hyderabad,0,103,172.49,699,No,0,13,16,8,Wednesday,0,0.12586236883297583,0.1473533619456366
T100159,CUST8613,2023-02-16 22:05:00,104.22,Food,Credit Card,Mobile,Bengaluru,0,61,69.79,890,No,0,22,16,2,Thursday,0,1.493337154320103,0.06853932584269663
T100160,CUST3543,2023-06-23 15:00:00,36.68,Utilities,Credit Card,Mobile,Kolkata,0,168,212.49,1640,No,0,15,23,6,Friday,0,0.17261988799472916,0.1024390243902439
T100161,CUST3907,2023-04-29 09:04:00,80.04,Fashion,Debit Card,Mobile,Kolkata,0,104,296.09,1448,No,0,9,29,4,Saturday,1,0.27032321253672875,0.0718232044198895
T100162,CUST3077,2024-02-01 19:28:00,80.31,Electronics,PayPal,Desktop,Mumbai,0,61,67.1,1816,Yes,1,19,1,2,Thursday,0,1.1968703427719822,0.03359030837004405
T100163,CUST8868,2023-12-15 04:06:00,61.39,Fashion,Credit Card,Mobile,Kolkata,0,195,311.24,333,No,0,4,15,12,Friday,0,0.19724328492481685,0.5855855855855856
T100164,CUST1337,2023-10-06 21:56:00,7.57,Utilities,Credit Card,Desktop,Pune,0,76,204.92,1611,No,0,21,6,10,Friday,0,0.03694124536404451,0.04717566728739913
T100165,CUST2865,2023-07-04 10:17:00,144.29,Fashion,Debit Card,Mobile,Hyderabad,1,15,342.31,1464,No,0,10,4,7,Tuesday,0,0.4215185066168093,0.010245901639344262
T100166,CUST8881,2024-02-02 12:47:00,30.94,Utilities,Debit Card,Mobile,Mumbai,1,181,164.27,432,No,0,12,2,2,Friday,0,0.18834845072137335,0.41898148148148145
T100167,CUST8655,2023-08-15 16:37:00,16.51,Food,NetBanking,Desktop,Mumbai,0,132,288.56,1907,No,0,16,15,8,Tuesday,0,0.057215137233157756,0.0692186680650236
T100168,CUST5969,2023-10-04 03:02:00,3.33,Travel,UPI,POS,Chennai,0,151,310.27,889,No,1,3,4,10,Wednesday,0,0.010732587746156574,0.16985376827896512
T100169,CUST6891,2023-02-15 13:18:00,71.5,Food,PayPal,POS,Pune,0,155,348.35,1880,No,0,13,15,2,Wednesday,0,0.20525333716090138,0.08244680851063829
T100170,CUST7166,2023-09-21 21:20:00,90.55,Health,NetBanking,Desktop,Chennai,0,103,380.9,409,No,0,21,21,9,Thursday,0,0.23772643738514046,0.25183374083129584
T100171,CUST5317,2023-01-20 12:10:00,1.34,Electronics,Credit Card,Desktop,Delhi,0,165,76.81,481,No,0,12,20,1,Friday,0,0.017445645098294493,0.34303534303534305
T100172,CUST5506,2023-10-02 11:15:00,57.41,Fashion,Debit Card,POS,Kolkata,0,171,482.97,1282,No,0,11,2,10,Monday,0,0.11886866679089797,0.13338533541341654
T100173,CUST8045,2023-04-30 00:35:00,20.55,Food,UPI,POS,Chennai,0,165,423.39,723,No,1,0,30,4,Sunday,1,0.04853681003330263,0.22821576763485477
T100174,CUST5672,2023-10-12 21:01:00,82.89,Utilities,NetBanking,POS,Hyderabad,0,157,285.54,1558,No,0,21,12,10,Thursday,0,0.29029207816768227,0.10077021822849808
T100175,CUST3844,2023-05-07 16:01:00,15.33,Food,UPI,Desktop,Hyderabad,0,157,446.28,1648,No,0,16,7,5,Sunday,1,0.03435063189029309,0.09526699029126214
T100176,CUST9755,2023-09-02 21:45:00,93.94,Food,Debit Card,Mobile,Pune,0,177,197.39,174,No,0,21,2,9,Saturday,1,0.47591063377070775,1.0172413793103448
T100177,CUST2824,2023-07-17 10:48:00,39.12,Electronics,NetBanking,Desktop,Mumbai,0,75,26.8,79,No,0,10,17,7,Monday,0,1.4597014925373133,0.9493670886075949
T100178,CUST1659,2023-01-09 10:11:00,220.83,Travel,NetBanking,POS,Hyderabad,0,179,366.25,1477,No,0,10,9,1,Monday,0,0.6029488054607509,0.12119160460392688
T100179,CUST8648,2023-11-12 10:58:00,11.84,Entertainment,UPI,Mobile,Kolkata,0,178,472.24,1153,No,0,10,12,11,Sunday,1,0.025071997289513807,0.15437987857762359
T100180,CUST6557,2023-09-01 03:57:00,33.37,Food,Debit Card,Desktop,Chennai,0,28,89.31,372,No,0,3,1,9,Friday,0,0.373642369275557,0.07526881720430108
T100181,CUST2416,2023-06-03 13:46:00,9.64,Electronics,Credit Card,POS,Kolkata,0,74,325.5,911,No,0,13,3,6,Saturday,1,0.029615975422427037,0.08122941822173436
T100182,CUST9621,2023-06-28 14:31:00,206.9,Fashion,NetBanking,Desktop,Chennai,0,133,408.58,1785,No,0,14,28,6,Wednesday,0,0.5063879778745901,0.07450980392156863
T100183,CUST8837,2023-11-04 02:51:00,167.87,Utilities,Credit Card,Mobile,Pune,0,125,453.48,1704,No,0,2,4,11,Saturday,1,0.3701817059186734,0.0733568075117371
T100184,CUST7664,2023-05-09 10:51:00,23.87,Health,Debit Card,POS,Kolkata,0,56,145.5,919,No,0,10,9,5,Tuesday,0,0.16405498281786943,0.060935799782372145
T100185,CUST2000,2023-12-23 09:17:00,86.3,Entertainment,NetBanking,Desktop,Chennai,0,64,73.08,1579,No,0,9,23,12,Saturday,1,1.1808976464148877,0.04053198226725776
T100186,CUST4345,2023-11-28 01:11:00,135.96,Grocery,NetBanking,Mobile,Kolkata,1,127,131.45,1066,No,1,1,28,11,Tuesday,0,1.0343096234309626,0.11913696060037524
T100187,CUST2661,2023-01-24 20:24:00,64.81,Entertainment,Credit Card,Mobile,Bengaluru,0,121,293.08,1909,Yes,0,20,24,1,Tuesday,0,0.221134161321141,0.06338397066526978
T100188,CUST3265,2024-01-16 06:25:00,60.34,Utilities,PayPal,Desktop,Pune,0,89,460.18,791,No,0,6,16,1,Tuesday,0,0.13112260419835717,0.1125158027812895
T100189,CUST5718,2023-06-14 01:44:00,22.15,Entertainment,Credit Card,Mobile,Pune,0,17,295.44,877,No,0,1,14,6,Wednesday,0,0.0749729217438397,0.019384264538198404
T100190,CUST6128,2023-08-23 22:40:00,7.82,Utilities,Credit Card,POS,Hyderabad,0,97,460.61,953,Yes,0,22,23,8,Wednesday,0,0.01697748637676125,0.10178384050367262
T100191,CUST6586,2023-10-19 08:09:00,182.01,Electronics,PayPal,Mobile,Pune,0,55,387.32,1225,No,0,8,19,10,Thursday,0,0.4699215119281214,0.044897959183673466
T100192,CUST5130,2023-11-08 11:38:00,184.54,Grocery,Debit Card,Desktop,Delhi,0,137,303.21,1542,No,0,11,8,11,Wednesday,0,0.6086210876949969,0.08884565499351492
T100193,CUST8087,2023-07-25 23:48:00,80.21,Food,Debit Card,POS,Hyderabad,0,196,20.68,1884,No,0,23,25,7,Tuesday,0,3.8786266924564794,0.1040339702760085
T100194,CUST2015,2024-02-11 01:55:00,33.12,Food,NetBanking,Mobile,Hyderabad,0,110,173.21,1412,No,0,1,11,2,Sunday,1,0.19121297846544655,0.07790368271954674
T100195,CUST4220,2023-02-19 01:58:00,34.37,Entertainment,UPI,Mobile,Kolkata,0,16,38.16,1159,No,0,1,19,2,Sunday,1,0.9006813417190775,0.013805004314063849
T100196,CUST4645,2023-12-01 22:40:00,103.56,Electronics,UPI,POS,Bengaluru,0,144,167.9,218,No,0,22,1,12,Friday,0,0.6167957117331745,0.6605504587155964
T100197,CUST4509,2023-11-24 09:14:00,181.93,Grocery,NetBanking,POS,Hyderabad,0,13,40.54,1582,No,0,9,24,11,Friday,0,4.48766650222003,0.008217446270543615
T100198,CUST8746,2023-02-12 02:33:00,174.49,Food,UPI,Mobile,Mumbai,0,78,92.23,1103,Yes,1,2,12,2,Sunday,1,1.8919006830749214,0.07071622846781506
T100199,CUST7751,2023-01-13 18:21:00,121.08,Fashion,Credit Card,POS,Chennai,1,85,211.24,1302,Yes,1,18,13,1,Friday,0,0.5731868964211323,0.065284178187404
T100200,CUST3184,2023-08-10 02:10:00,82.18,Travel,Credit Card,Desktop,Chennai,0,73,262.29,439,No,0,2,10,8,Thursday,0,0.31331732052308514,0.1662870159453303
T100201,CUST9448,2023-03-25 17:01:00,7.03,Travel,PayPal,Mobile,Pune,0,191,116.4,1444,No,0,17,25,3,Saturday,1,0.06039518900343643,0.13227146814404434
T100202,CUST4394,2023-05-05 06:21:00,14.1,Food,PayPal,Desktop,Kolkata,0,119,368.96,1432,No,0,6,5,5,Friday,0,0.03821552471812663,0.08310055865921788
T100203,CUST4397,2023-07-03 05:52:00,183.06,Grocery,NetBanking,Mobile,Bengaluru,0,169,299.28,256,No,0,5,3,7,Monday,0,0.6116680032076985,0.66015625
T100204,CUST6414,2023-12-12 10:25:00,74.6,Health,NetBanking,Desktop,Chennai,0,181,348.96,1644,No,0,10,12,12,Tuesday,0,0.21377808344795965,0.11009732360097324
T100205,CUST2097,2023-10-21 13:19:00,0.74,Food,NetBanking,Desktop,Mumbai,0,68,369.06,1837,No,0,13,21,10,Saturday,1,0.0020050940226521434,0.037016875340228635
T100206,CUST1275,2023-11-11 06:37:00,8.56,Health,Credit Card,POS,Bengaluru,0,74,366.19,242,No,0,6,11,11,Saturday,1,0.02337584314153855,0.30578512396694213
T100207,CUST8197,2023-12-03 13:56:00,87.13,Health,UPI,Mobile,Delhi,1,99,468.75,1582,No,0,13,3,12,Sunday,1,0.1858773333333333,0.06257901390644753
T100208,CUST8499,2023-07-03 14:07:00,0.41,Utilities,NetBanking,POS,Chennai,0,117,126.24,1034,No,0,14,3,7,Monday,0,0.003247782002534854,0.11315280464216634
T100209,CUST3856,2023-11-30 20:33:00,14.03,Utilities,NetBanking,POS,Hyderabad,0,137,142.38,1399,No,0,20,30,11,Thursday,0,0.09853912066301447,0.09792709077912795
T100210,CUST5517,2023-10-09 15:20:00,63.66,Grocery,Credit Card,Mobile,Mumbai,0,179,56.16,448,No,0,15,9,10,Monday,0,1.1335470085470085,0.39955357142857145
T100211,CUST4511,2023-05-11 10:36:00,94.19,Health,Credit Card,Desktop,Kolkata,0,176,300.37,1816,No,0,10,11,5,Thursday,0,0.31357991810100877,0.09691629955947137
T100212,CUST7566,2023-05-02 11:31:00,84.44,Fashion,Credit Card,Mobile,Kolkata,0,177,203.64,1905,No,0,11,2,5,Tuesday,0,0.4146533097623257,0.09291338582677165
T100213,CUST2864,2023-09-02 01:03:00,20.32,Grocery,UPI,Mobile,Mumbai,0,146,253.14,1137,No,1,1,2,9,Saturday,1,0.08027178636327724,0.1284080914687775
T100214,CUST2359,2023-10-11 00:14:00,99.63,Food,NetBanking,Mobile,Chennai,0,138,93.21,948,No,0,0,11,10,Wednesday,0,1.068876729964596,0.14556962025316456
T100215,CUST7358,2023-09-16 19:44:00,21.67,Entertainment,Debit Card,POS,Pune,1,115,328.04,1250,No,1,19,16,9,Saturday,1,0.06605901719302525,0.092
T100216,CUST2591,2023-08-09 13:06:00,31.49,Fashion,Debit Card,Mobile,Delhi,0,54,313.32,806,No,0,13,9,8,Wednesday,0,0.10050427677773521,0.06699751861042183
T100217,CUST7815,2024-02-03 15:02:00,109.79,Electronics,NetBanking,Mobile,Hyderabad,0,79,139.74,1583,No,0,15,3,2,Saturday,1,0.7856733934449692,0.04990524320909665
T100218,CUST9660,2023-02-08 06:41:00,83.9,Travel,NetBanking,Mobile,Delhi,0,15,238.05,250,No,0,6,8,2,Wednesday,0,0.35244696492333544,0.06
T100219,CUST7898,2023-02-14 16:32:00,151.36,Food,NetBanking,Desktop,Delhi,0,139,448.21,1896,No,0,16,14,2,Tuesday,0,0.3376988465228353,0.07331223628691984
T100220,CUST4229,2024-01-08 08:00:00,85.75,Food,NetBanking,Desktop,Chennai,0,168,389.01,1800,No,0,8,8,1,Monday,0,0.22043135137914194,0.09333333333333334
T100221,CUST5860,2023-11-17 13:52:00,67.2,Food,UPI,Desktop,Hyderabad,0,118,121.2,205,No,0,13,17,11,Friday,0,0.5544554455445545,0.5756097560975609
T100222,CUST8215,2023-03-25 07:28:00,7.87,Fashion,Debit Card,Desktop,Chennai,0,112,440.64,613,No,0,7,25,3,Saturday,1,0.01786038489469862,0.18270799347471453
T100223,CUST3148,2023-01-14 20:42:00,36.67,Electronics,PayPal,POS,Chennai,0,106,42.98,1656,No,0,20,14,1,Saturday,1,0.8531875290832946,0.0640096618357488
T100224,CUST5486,2023-12-06 06:28:00,24.65,Entertainment,Debit Card,POS,Pune,0,105,212.82,1375,No,0,6,6,12,Wednesday,0,0.11582558030260313,0.07636363636363637
T100225,CUST6535,2023-07-05 03:15:00,22.38,Grocery,Debit Card,Mobile,Mumbai,0,47,49.26,564,Yes,0,3,5,7,Wednesday,0,0.4543239951278928,0.08333333333333333
T100226,CUST7532,2023-07-11 19:51:00,288.98,Utilities,Credit Card,POS,Kolkata,0,118,462.86,754,No,0,19,11,7,Tuesday,0,0.6243356522490602,0.15649867374005305
T100227,CUST7168,2023-10-09 16:14:00,39.95,Electronics,NetBanking,Desktop,Pune,0,126,29.94,1447,No,0,16,9,10,Monday,0,1.3343353373413493,0.08707671043538355
T100228,CUST6111,2023-11-17 18:12:00,178.08,Fashion,NetBanking,Mobile,Kolkata,0,148,84.11,1859,No,0,18,17,11,Friday,0,2.1172274402568068,0.07961269499731038
T100229,CUST4828,2023-07-03 16:16:00,79.79,Food,NetBanking,Mobile,Pune,0,98,458.37,1693,No,0,16,3,7,Monday,0,0.17407334685952397,0.057885410513880686
T100230,CUST1325,2023-05-02 14:52:00,126.71,Travel,Credit Card,Desktop,Chennai,0,150,295.26,1624,No,0,14,2,5,Tuesday,0,0.429147192305087,0.09236453201970443
T100231,CUST6576,2023-06-12 19:55:00,55.87,Food,UPI,Desktop,Pune,0,48,399.64,353,No,0,19,12,6,Monday,0,0.1398008207386648,0.1359773371104816
T100232,CUST8641,2023-06-20 00:47:00,68.81,Grocery,UPI,Desktop,Kolkata,1,82,18.04,114,No,1,0,20,6,Tuesday,0,3.8143015521064303,0.7192982456140351
T100233,CUST1503,2023-05-01 19:45:00,54.26,Health,PayPal,POS,Pune,0,16,215.36,1049,No,0,19,1,5,Monday,0,0.25195022288261515,0.015252621544327931
T100234,CUST4462,2023-12-05 10:19:00,17.38,Travel,UPI,Mobile,Bengaluru,0,133,492.39,1794,No,0,10,5,12,Tuesday,0,0.03529722374540507,0.07413600891861762
T100235,CUST1110,2023-10-15 03:02:00,102.54,Food,UPI,Desktop,Hyderabad,0,193,294.11,916,No,0,3,15,10,Sunday,1,0.34864506477168405,0.21069868995633187
T100236,CUST7848,2023-04-28 23:44:00,26.37,Entertainment,NetBanking,Mobile,Mumbai,0,74,426.34,1480,No,0,23,28,4,Friday,0,0.061852042970399215,0.05
T100237,CUST6375,2023-07-14 22:25:00,1.97,Travel,Debit Card,Mobile,Kolkata,0,21,482.14,1321,No,0,22,14,7,Friday,0,0.004085950138963786,0.015897047691143074
T100238,CUST6255,2023-08-06 10:36:00,82.96,Health,UPI,POS,Hyderabad,0,61,345.67,141,No,0,10,6,8,Sunday,1,0.23999768565394738,0.4326241134751773
T100239,CUST3364,2024-02-02 06:25:00,15.59,Utilities,UPI,Mobile,Mumbai,0,183,170.54,657,No,0,6,2,2,Friday,0,0.091415503694148,0.2785388127853881
T100240,CUST2663,2023-09-22 03:58:00,225.69,Electronics,Credit Card,Desktop,Bengaluru,0,24,161.22,978,No,0,3,22,9,Friday,0,1.399888351321176,0.024539877300613498
T100241,CUST7253,2023-12-26 18:57:00,246.2,Fashion,PayPal,Desktop,Chennai,0,23,44.93,779,No,0,18,26,12,Tuesday,0,5.479634987758736,0.029525032092426188
T100242,CUST8521,2023-10-17 00:47:00,197.08,Utilities,Credit Card,Mobile,Kolkata,0,87,219.61,1451,No,1,0,17,10,Tuesday,0,0.897409043304039,0.05995864920744314
T100243,CUST2184,2023-10-30 05:57:00,36.98,Food,NetBanking,Mobile,Mumbai,0,139,458.54,81,No,0,5,30,10,Monday,0,0.0806472717756357,1.7160493827160495
T100244,CUST2827,2023-01-17 15:48:00,1.25,Grocery,Debit Card,POS,Mumbai,0,175,244.25,113,No,0,15,17,1,Tuesday,0,0.00511770726714432,1.5486725663716814
T100245,CUST4652,2023-04-15 08:12:00,210.84,Electronics,PayPal,Desktop,Mumbai,0,2,456.39,1676,Yes,0,8,15,4,Saturday,1,0.46197331229869193,0.0011933174224343676
T100246,CUST5462,2023-09-26 11:28:00,44.72,Utilities,Credit Card,Desktop,Bengaluru,0,198,410.4,741,No,0,11,26,9,Tuesday,0,0.10896686159844055,0.26720647773279355
T100247,CUST8843,2023-12-29 21:25:00,272.07,Food,UPI,Mobile,Hyderabad,0,53,492.25,760,No,0,21,29,12,Friday,0,0.5527069578466226,0.06973684210526315
T100248,CUST7446,2023-02-20 23:51:00,265.1,Electronics,UPI,Mobile,Bengaluru,0,139,474.37,770,No,0,23,20,2,Monday,0,0.5588464700550204,0.18051948051948052
T100249,CUST3751,2023-05-28 23:04:00,153.39,Utilities,PayPal,Mobile,Mumbai,0,15,356.18,858,No,0,23,28,5,Sunday,1,0.4306530405974507,0.017482517482517484
T100250,CUST1036,2023-02-08 13:22:00,27.9,Grocery,UPI,Desktop,Pune,0,140,436.9,454,No,0,13,8,2,Wednesday,0,0.06385900663767452,0.30837004405286345
T100251,CUST9258,2023-10-16 13:21:00,38.9,Food,Credit Card,Mobile,Mumbai,1,122,376.56,1074,No,0,13,16,10,Monday,0,0.10330359039728064,0.11359404096834265
T100252,CUST6800,2023-07-30 21:37:00,152.38,Health,Credit Card,POS,Pune,0,123,354.66,1741,No,0,21,30,7,Sunday,1,0.4296509332882197,0.07064905226881103
T100253,CUST1016,2023-02-17 17:07:00,30.49,Health,UPI,POS,Chennai,1,164,360.62,85,No,0,17,17,2,Friday,0,0.08454883256613609,1.9294117647058824
T100254,CUST1806,2023-12-29 17:09:00,14.86,Grocery,UPI,Mobile,Bengaluru,0,92,363.31,1344,No,0,17,29,12,Friday,0,0.04090170928408246,0.06845238095238096
T100255,CUST1983,2023-12-13 04:09:00,65.1,Travel,NetBanking,POS,Pune,0,23,195.92,841,Yes,0,4,13,12,Wednesday,0,0.3322784810126582,0.027348394768133173
T100256,CUST8208,2023-04-24 15:33:00,220.1,Grocery,Debit Card,POS,Bengaluru,0,155,217.55,836,No,0,15,24,4,Monday,0,1.011721443346357,0.1854066985645933
T100257,CUST7071,2023-02-22 14:32:00,95.27,Travel,PayPal,POS,Delhi,0,88,154.09,1038,No,0,14,22,2,Wednesday,0,0.6182750340709974,0.08477842003853564
T100258,CUST3777,2023-08-05 08:44:00,67.53,Food,Credit Card,POS,Hyderabad,0,142,82.65,684,No,0,8,5,8,Saturday,1,0.817059891107078,0.20760233918128654
T100259,CUST8697,2023-07-09 00:38:00,8.18,Utilities,PayPal,POS,Delhi,0,182,234.64,1036,No,1,0,9,7,Sunday,1,0.03486191612683259,0.17567567567567569
T100260,CUST7302,2023-12-10 13:31:00,76.36,Travel,NetBanking,Desktop,Pune,0,99,450.98,937,No,0,13,10,12,Sunday,1,0.16932014723491062,0.1056563500533618
T100261,CUST6250,2023-05-15 04:10:00,368.85,Food,Credit Card,Mobile,Delhi,0,27,329.12,1426,No,1,4,15,5,Monday,0,1.1207158483228004,0.018934081346423562
T100262,CUST7728,2023-10-25 14:47:00,12.07,Food,NetBanking,POS,Kolkata,0,21,37.53,1791,No,0,14,25,10,Wednesday,0,0.321609379163336,0.011725293132328308
T100263,CUST1957,2023-05-21 01:46:00,58.44,Entertainment,NetBanking,Mobile,Hyderabad,0,49,407.49,37,No,0,1,21,5,Sunday,1,0.14341456232054772,1.3243243243243243
T100264,CUST3094,2023-08-01 05:29:00,167.89,Fashion,UPI,POS,Pune,0,190,468.35,153,No,1,5,1,8,Tuesday,0,0.35847122878189386,1.2418300653594772
T100265,CUST7749,2023-08-18 04:37:00,108.0,Food,PayPal,Desktop,Chennai,0,44,416.42,1811,No,0,4,18,8,Friday,0,0.25935353729407806,0.024295969077857537
T100266,CUST3974,2023-11-06 21:22:00,95.53,Travel,PayPal,Desktop,Chennai,0,44,366.5,1154,No,0,21,6,11,Monday,0,0.2606548431105048,0.038128249566724434
T100267,CUST4792,2023-10-03 03:01:00,96.98,Fashion,UPI,POS,Hyderabad,0,128,83.56,1019,No,0,3,3,10,Tuesday,0,1.1606031594064146,0.1256133464180569
T100268,CUST8944,2023-02-23 05:41:00,35.64,Fashion,PayPal,POS,Hyderabad,0,189,181.01,864,No,1,5,23,2,Thursday,0,0.1968951991602674,0.21875
T100269,CUST5596,2024-01-21 07:49:00,27.8,Food,UPI,POS,Pune,0,170,286.99,1915,No,0,7,21,1,Sunday,1,0.09686748667200948,0.08877284595300261
T100270,CUST6969,2023-03-09 09:23:00,132.59,Grocery,Credit Card,Desktop,Bengaluru,0,23,47.66,1146,No,0,9,9,3,Thursday,0,2.781997482165338,0.02006980802792321
T100271,CUST7680,2023-03-07 09:45:00,132.91,Grocery,NetBanking,Desktop,Kolkata,0,129,62.07,1438,No,0,9,7,3,Tuesday,0,2.1412920895762846,0.08970792767732963
T100272,CUST8834,2023-06-03 21:12:00,161.44,Health,NetBanking,Mobile,Pune,0,125,467.78,795,No,0,21,3,6,Saturday,1,0.34511950061994956,0.15723270440251572
T100273,CUST1271,2023-02-07 19:39:00,195.57,Fashion,PayPal,Desktop,Bengaluru,0,36,354.32,1133,No,0,19,7,2,Tuesday,0,0.5519586814179273,0.03177405119152692
T100274,CUST7429,2023-03-20 10:09:00,57.29,Food,Debit Card,POS,Bengaluru,0,55,144.79,1351,No,0,10,20,3,Monday,0,0.3956764969956489,0.04071058475203553
T100275,CUST3271,2023-11-01 15:35:00,55.69,Entertainment,NetBanking,Mobile,Bengaluru,0,110,170.41,60,No,0,15,1,11,Wednesday,0,0.32680007041840264,1.8333333333333333
T100276,CUST6214,2023-04-27 01:11:00,128.08,Grocery,UPI,Desktop,Pune,0,16,198.37,407,No,1,1,27,4,Thursday,0,0.6456621464939255,0.03931203931203931
T100277,CUST4287,2023-08-22 04:43:00,83.98,Entertainment,Debit Card,Desktop,Mumbai,0,89,46.78,359,No,0,4,22,8,Tuesday,0,1.7952116289012399,0.2479108635097493
T100278,CUST2451,2023-05-06 14:40:00,96.84,Food,Debit Card,POS,Mumbai,0,18,372.2,1979,No,0,14,6,5,Saturday,1,0.2601826974744761,0.009095502779181405
T100279,CUST2846,2024-02-04 08:15:00,127.09,Food,NetBanking,Mobile,Chennai,0,38,96.65,1352,No,0,8,4,2,Sunday,1,1.3149508535954475,0.028106508875739646
T100280,CUST7941,2023-02-19 23:47:00,176.59,Utilities,NetBanking,Desktop,Mumbai,0,195,404.51,311,No,0,23,19,2,Sunday,1,0.4365528664309906,0.6270096463022508
T100281,CUST8399,2023-10-04 06:57:00,33.0,Fashion,NetBanking,Desktop,Mumbai,0,20,424.48,1065,No,0,6,4,10,Wednesday,0,0.07774217866566151,0.018779342723004695
T100282,CUST8893,2024-01-01 08:18:00,37.67,Utilities,UPI,POS,Bengaluru,0,19,322.83,668,No,0,8,1,1,Monday,0,0.11668680110274758,0.02844311377245509
T100283,CUST7825,2023-01-07 05:07:00,7.9,Entertainment,Debit Card,Mobile,Bengaluru,0,13,387.23,901,No,1,5,7,1,Saturday,1,0.02040131188182734,0.014428412874583796
T100284,CUST8585,2023-08-31 14:26:00,69.07,Utilities,PayPal,Mobile,Hyderabad,0,17,94.2,728,No,0,14,31,8,Thursday,0,0.7332271762208067,0.023351648351648352
T100285,CUST9616,2023-11-27 14:20:00,2.93,Health,UPI,Mobile,Bengaluru,0,30,292.21,98,No,0,14,27,11,Monday,0,0.010027035351288459,0.30612244897959184
T100286,CUST8015,2023-11-08 06:27:00,50.13,Fashion,Credit Card,Mobile,Pune,0,43,341.63,870,No,0,6,8,11,Wednesday,0,0.14673769867985834,0.04942528735632184
T100287,CUST7060,2023-11-29 03:08:00,62.58,Electronics,NetBanking,POS,Hyderabad,0,48,334.16,1576,No,0,3,29,11,Wednesday,0,0.18727555661958342,0.030456852791878174
T100288,CUST8619,2023-11-29 07:47:00,27.01,Utilities,Debit Card,Desktop,Kolkata,0,43,67.47,1868,No,0,7,29,11,Wednesday,0,0.4003260708463021,0.023019271948608137
T100289,CUST9513,2023-10-04 04:13:00,71.49,Entertainment,UPI,Desktop,Hyderabad,0,93,178.75,52,No,0,4,4,10,Wednesday,0,0.3999440559440559,1.7884615384615385
